ID,Run,File,FileType,Group,Question,Expected,Actual,Sources,Retrieval,Citation,Answer,Score,Hallucination,Severity,Notes,Fix,LatencyMs
B300-SUM-057,Base 300,pptx_02_trong_cay_truong_hoc.pptx,PPTX,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""pptx_02_trong_cay_truong_hoc.pptx"".","Tổng hợp đúng các ý liên quan: 10, 14, blocks, 17","Ảnh ""pptx_02_trong_cay_truong_hoc.pptx"" có nội dung chính: Chiến dịch trồng cây trường học; Kế hoạch 4 tuần cho khuôn viên xanh hơn; Ý tưởng chính; Chiến dịch kết hợp giáo dục môi trường, hoạt động nhóm và theo dõi cây sau khi trồng. Mục tiêu không chỉ là trồng nhiều cây mà còn duy trì cây sống tốt.; Xanh hơn; mỗi tuần.",pptx_02_trong_cay_truong_hoc.pptx (slide 1) | pptx_02_trong_cay_truong_hoc.pptx (slide 4) | pptx_02_trong_cay_truong_hoc.pptx (slide 3) | pptx_02_trong_cay_truong_hoc.pptx (slide 2) | pptx_02_trong_cay_truong_hoc.pptx (slide 5),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,369.43
B300-CMP-017,Base 300,"pdf_page_index.md, pdf_02_an_toan_du_lieu.pdf",MD+PDF,Base 300,"So sánh nội dung của ""pdf_page_index.md"" và ""pdf_02_an_toan_du_lieu.pdf"".",Cần nêu được nội dung của cả hai file: Test pdf.pdf > Page 1; Page: 1 > File: d849cc7fe46a49b19f7bf1c4bdc7c468_pdf_02_an_toan_du_lieu.pdf,Các tài liệu khác nhau ở phạm vi nội dung chính. pdf_02_an_toan_du_lieu.pdf: Page: 1; Hướng dẫn an toàn dữ liệu cá nhân; pdf_page_index.md: Page 1; Total chars: 184.,pdf_02_an_toan_du_lieu.pdf (trang 1) | pdf_page_index.md (First 3 non-empty lines:),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,694.74
B300-CMP-019,Base 300,"Test md.md, Test pdf.pdf",MD+PDF,Base 300,"So sánh nội dung của ""Test md.md"" và ""Test pdf.pdf"".",Cần nêu được nội dung của cả hai file: Trí tuệ nhân tạo trong hệ thống hỏi đáp tài liệu; Page: 1 > File: c4220cd9dc7b4b1292798be9a6c655a0_Test pdf.pdf,Các tài liệu khác nhau ở phạm vi nội dung chính. Test md.md: Trí tuệ nhân tạo trong hệ thống hỏi đáp tài liệu; **Tài liệu mẫu định dạng Markdown**; Test pdf.pdf: Page: 1; TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP.HCM.,Test md.md (2. Bối cảnh phát triển AI Document Chat) | Test pdf.pdf (trang 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,1183.17
B300-CMP-024,Base 300,"pdf_02_an_toan_du_lieu.pdf, AI Document Question Answering System.pptx",PDF+PPTX,Base 300,"So sánh nội dung của ""pdf_02_an_toan_du_lieu.pdf"" và ""AI Document Question Answering System.pptx"".",Cần nêu được nội dung của cả hai file: Page: 1 > File: d849cc7fe46a49b19f7bf1c4bdc7c468_pdf_02_an_toan_du_lieu.pdf; Slide: 1 > Slide 1 > Blocks: 4-7,Các tài liệu khác nhau ở phạm vi nội dung chính. AI Document Question Answering System.pptx: Slide 1; Title: Slide 1; pdf_02_an_toan_du_lieu.pdf: Page: 1; Hướng dẫn an toàn dữ liệu cá nhân.,AI Document Question Answering System.pptx (slide 1) | pdf_02_an_toan_du_lieu.pdf (trang 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,1075.22
B300-CMP-026,Base 300,"Test pdf.pdf, pptx_01_du_lich_can_tho.pptx",PDF+PPTX,Base 300,"So sánh nội dung của ""Test pdf.pdf"" và ""pptx_01_du_lich_can_tho.pptx"".",Cần nêu được nội dung của cả hai file: Page: 1 > File: c4220cd9dc7b4b1292798be9a6c655a0_Test pdf.pdf; Slide: 1 > Slide 1 > Blocks: 2-5,Các tài liệu khác nhau ở phạm vi nội dung chính. pptx_01_du_lich_can_tho.pptx: Slide 1; Title: Slide 1; Test pdf.pdf: Page: 1; TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP.HCM.,pptx_01_du_lich_can_tho.pptx (slide 1) | Test pdf.pdf (trang 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,743.98
B300-CMP-031,Base 300,"AI Document Question Answering System.pptx, txt_01_nhat_ky_vuon_rau.txt",PPTX+TXT,Base 300,"So sánh nội dung của ""AI Document Question Answering System.pptx"" và ""txt_01_nhat_ky_vuon_rau.txt"".",Cần nêu được nội dung của cả hai file: Slide: 1 > Slide 1 > Blocks: 4-7; NHẬT KÝ VƯỜN RAU BAN CÔNG,Các tài liệu khác nhau ở phạm vi nội dung chính. AI Document Question Answering System.pptx: Slide 1; Title: Slide 1; txt_01_nhat_ky_vuon_rau.txt: NHẬT KÝ VƯỜN RAU BAN CÔNG; NHẬT KÝ VƯỜN RAU BAN CÔNG.,AI Document Question Answering System.pptx (slide 1) | txt_01_nhat_ky_vuon_rau.txt (NHẬT KÝ VƯỜN RAU BAN CÔNG),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,649.14
B300-CMP-034,Base 300,"pptx_02_trong_cay_truong_hoc.pptx, Test xlsx.xlsx",PPTX+XLSX,Base 300,"So sánh nội dung của ""pptx_02_trong_cay_truong_hoc.pptx"" và ""Test xlsx.xlsx"".",Cần nêu được nội dung của cả hai file: Slide: 1 > Slide 1 > Blocks: 2-5; Sheet: Sheet4 > Sheet4,Các tài liệu khác nhau ở phạm vi nội dung chính. pptx_02_trong_cay_truong_hoc.pptx: Slide 1; Title: Slide 1; Test xlsx.xlsx: Sheet4; Sheet: Sheet4.,pptx_02_trong_cay_truong_hoc.pptx (slide 1) | Test xlsx.xlsx (sheet Sheet4),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,1049.31
B300-TAB-025,Base 300,Test xlsx.xlsx,XLSX,Base 300,"Trong file ""Test xlsx.xlsx"", ở sheet ""Sheet4"", dòng 13 có thông tin gì?",学科名: 平均点; 日本語: ?; 数学: ?; 文学: ?; 総計: ?,"Ở sheet 'Sheet4', dòng 13 có: 学科名: 平均点; 日本語:?; 数学:?; 文学:?; 総計:?; column_12: 合格者数; column_18: （10点）.","Test xlsx.xlsx (sheet Sheet4, A1:Z1000) | Test xlsx.xlsx (sheet Sheet2, A1:Z1000)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,552.69
B300-TAB-026,Base 300,Test xlsx.xlsx,XLSX,Base 300,"Trong file ""Test xlsx.xlsx"", ở sheet ""Sheet4"", dòng 14 có thông tin gì?",学科名: 最高点; 日本語: ?; 数学: ?; 文学: ?; 総計: ?,"Ở sheet 'Sheet4', dòng 14 có: 学科名: 最高点; 日本語:?; 数学:?; 文学:?; 総計:?; column_12: 合格率; column_18: （5点）.","Test xlsx.xlsx (sheet Sheet4, A1:Z1000) | Test xlsx.xlsx (sheet Sheet2, A1:Z1000)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,740.61
B300-SLD-001,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Slide 1 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 1; Title: Slide 1; [4] textbox/text_box @ x=3043085,y=1287313,w=3922424,h=575310: TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI THÀNH PHỐ HỒ CHÍ MINH",Slide 1 nói về: TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI THÀNH PHỐ HỒ CHÍ MINH; ĐỀ TÀI: AI Document Question Answering System; Giảng viên hướng dẫn: Nguyễn Văn Huy; Sinh viên thực hiện: Huỳnh Ngọc Quang Vinh.,AI Document Question Answering System.pptx (slide 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,302.21
B300-SLD-002,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Slide 2 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 2; Title: Slide 2; [3] textbox/text_box @ x=3789681,y=300037,w=2326649,h=685800: Nội dung",Slide 2 nói về: Nội dung; Giới thiệu đề tài; Vấn đề thực tế; Giải pháp đề xuất; Kiến trúc tổng thể hệ thống; Chức năng chính.,AI Document Question Answering System.pptx (slide 2),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,297.86
B300-SLD-004,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Slide 4 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 4; Title: Slide 4; [3] bullet/text_box @ x=0,y=312325,w=5982191,h=685800: Vấn đề thực tế","Slide 4 nói về: Vấn đề thực tế; Khó khăn hiện nay; Tài liệu dài, khó tra cứu; Đọc thủ công tốn thời gian; AI thường dễ hallucination; Không hiểu dữ liệu nội bộ.",AI Document Question Answering System.pptx (slide 4),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,375.41
B300-SLD-006,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Slide 6 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 6; Title: Slide 6; [3] bullet/text_box @ x=-273620,y=300037,w=7535277,h=685800: Kiến trúc tổng thể của hệ thống","Slide 6 nói về: Kiến trúc tổng thể của hệ thống; Frontend web: quản lý workspace, upload, chat, theo dõi tiến độ; Backend FastAPI: auth, workspace, message, upload, ask, admin; Upload Job Worker: xử lý ingest nền, cập nhật trạng thái job; Data layer: PostgreSQL lưu metadata nghiệp vụ, FAISS lưu vector/chunk; AI layer: LLM provider + local semantic embeddings + local OCR/vision fallback.",AI Document Question Answering System.pptx (slide 6),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,477.48
B300-SLD-007,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Slide 7 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 7; Title: Slide 7; [3] bullet/text_box @ x=-191954,y=199903,w=5982191,h=685800: Chức năng chính","Slide 7 nói về: Chức năng chính; Tạo/đổi tên/xóa workspace; quản lý tin nhắn và tài liệu; Upload đa định dạng: PDF, DOCX, PPTX, TXT/MD/CSV, ảnh; Hỏi đáp theo tài liệu đã ingest, hỗ trợ phản hồi thường và stream; Theo dõi upload job, retry job lỗi, export hội thoại ra PDF; Hỗ trợ cả guest session và user đăng nhập.",AI Document Question Answering System.pptx (slide 7),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,346.03
B300-SLD-008,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Slide 8 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 8; Title: Slide 8; [3] bullet/text_box @ x=-248959,y=170540,w=5982191,h=685800: Pipeline xử lý tài liệu","Slide 8 nói về: Pipeline xử lý tài liệu; Nhận file upload và chọn loader theo định dạng; Trích xuất nội dung văn bản; với PDF/DOCX/PPTX có phân tích ảnh chọn lọc; OCR/Local Vision chạy theo ngân sách thời gian và giới hạn đồng thời; Chunking nội dung (mặc định chunk_size 1000, overlap 150); Sinh embedding bằng BAAI/bge-small-en-v1.5 và lưu vào FAISS.",AI Document Question Answering System.pptx (slide 8),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,330.23
B300-SLD-009,Base 300,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Base 300,"Slide 1 của file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" nói về nội dung gì?","Slide: 1; Title: Slide 1; [1] textbox/auto_shape @ x=685800,y=640080,w=3840480,h=256032: BÀI TRÌNH CHIẾU MẪU","Slide 1 nói về: BÀI TRÌNH CHIẾU MẪU; Thư viện thông minh; cho trường học hiện đại; LIBRARY; Một bộ slide có nội dung dài vừa phải, chủ đề riêng biệt so với PDF, Markdown và hình ảnh. Dùng để kiểm thử khả năng đọc PPTX, tách nội dung theo slide, nhận diện tiêu đề và xử lý đoạn văn; Dữ liệu sách.",bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,351.28
B300-SLD-011,Base 300,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Base 300,"Slide 3 của file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" nói về nội dung gì?","Slide: 3; Title: Slide 3; [2] textbox/auto_shape @ x=502920,y=548640,w=7132320,h=502920: Giải pháp đề xuất: thư viện thông minh","Slide 3 nói về: Giải pháp đề xuất: thư viện thông minh; Quản lý tài nguyên; Tìm kiếm ngữ nghĩa; Lưu thông tin sách, tác giả, thể loại, vị trí kệ, trạng thái mượn và lịch sử cập nhật; Cho phép người dùng tìm theo nhu cầu, ví dụ: “sách dễ hiểu về mạng máy tính cho người mới”; Gợi ý cá nhân hóa.",bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 3),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,374.47
B300-SLD-012,Base 300,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Base 300,"Slide 4 của file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" nói về nội dung gì?","Slide: 4; Title: Slide 4; [2] textbox/auto_shape @ x=502920,y=548640,w=7132320,h=502920: Luồng sử dụng mẫu",Slide 4 nói về: Luồng sử dụng mẫu; Đăng nhập; Tìm tài liệu; Xem gợi ý; Mượn/đọc; Theo dõi.,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 4),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,364.78
B300-SLD-013,Base 300,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Base 300,"Slide 5 của file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" nói về nội dung gì?","Slide: 5; Title: Slide 5; [2] textbox/auto_shape @ x=502920,y=548640,w=7132320,h=502920: Dữ liệu cần quản lý","Slide 5 nói về: Dữ liệu cần quản lý; Nhóm dữ liệu; Ví dụ; Mục đích sử dụng; Sách giấy; Mã sách, kệ, tình trạng, lượt mượn.",bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 5),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,297.76
B300-SLD-014,Base 300,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Base 300,"Slide 6 của file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" nói về nội dung gì?","Slide: 6; Title: Slide 6; [2] textbox/auto_shape @ x=502920,y=548640,w=7132320,h=502920: KPI đánh giá hiệu quả sau triển khai",Slide 6 nói về: KPI đánh giá hiệu quả sau triển khai; Giảm thời gian tra cứu sách; Tăng lượt mượn tài liệu phù hợp; Báo cáo tháng tự động hóa; Giảm sách trả trễ; KPI nên đo trước và sau triển khai để tránh đánh giá cảm tính.,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 6),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,324.51
B300-SLD-016,Base 300,pptx_01_du_lich_can_tho.pptx,PPTX,Base 300,"Slide 1 của file ""pptx_01_du_lich_can_tho.pptx"" nói về nội dung gì?","Slide: 1; Title: Slide 1; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Lịch trình Cần Thơ cuối tuần","Slide 1 nói về: Lịch trình Cần Thơ cuối tuần; Gợi ý 2 ngày 1 đêm cho nhóm bạn nhỏ; Mục tiêu chuyến đi; Đi nhẹ, ăn ngon, chụp ảnh đẹp và không dồn lịch quá dày. Kế hoạch ưu tiên trải nghiệm địa phương, di chuyển ngắn và có thời gian nghỉ; 2 ngày; 1 đêm.",pptx_01_du_lich_can_tho.pptx (slide 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,277.05
B300-SLD-017,Base 300,pptx_01_du_lich_can_tho.pptx,PPTX,Base 300,"Slide 2 của file ""pptx_01_du_lich_can_tho.pptx"" nói về nội dung gì?","Slide: 2; Title: Slide 2; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Ngày 1: Khám phá nhịp sống sông nước","Slide 2 nói về: Ngày 1: Khám phá nhịp sống sông nước; Buổi sáng đi chợ, chiều cà phê, tối ăn ven sông; Buổi sáng; Buổi chiều; Đến bến Ninh Kiều trước 8h; Ăn sáng nhẹ với bún hoặc hủ tiếu.",pptx_01_du_lich_can_tho.pptx (slide 2),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,356.1
B300-SLD-018,Base 300,pptx_01_du_lich_can_tho.pptx,PPTX,Base 300,"Slide 3 của file ""pptx_01_du_lich_can_tho.pptx"" nói về nội dung gì?","Slide: 3; Title: Slide 3; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Ngày 2: Chợ nổi và mua quà","Slide 3 nói về: Ngày 2: Chợ nổi và mua quà; Lịch nhẹ để về sớm, tránh mệt sau chuyến đi; Khung giờ gợi ý; Xuất phát đi chợ nổi; 05:30; Về sớm.",pptx_01_du_lich_can_tho.pptx (slide 3),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,326.79
B300-SLD-019,Base 300,pptx_01_du_lich_can_tho.pptx,PPTX,Base 300,"Slide 4 của file ""pptx_01_du_lich_can_tho.pptx"" nói về nội dung gì?","Slide: 4; Title: Slide 4; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Ngân sách và chuẩn bị",Slide 4 nói về: Ngân sách và chuẩn bị; Chia rõ tiền để chuyến đi dễ kiểm soát; Ngân sách dự kiến; Đồ nên mang; Di chuyển: 35%; Ăn uống: 30%.,pptx_01_du_lich_can_tho.pptx (slide 4),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,348.99
B300-SLD-020,Base 300,pptx_01_du_lich_can_tho.pptx,PPTX,Base 300,"Slide 5 của file ""pptx_01_du_lich_can_tho.pptx"" nói về nội dung gì?","Slide: 5; Title: Slide 5; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Tổng kết chuyến đi","Slide 5 nói về: Tổng kết chuyến đi; Một lịch trình vừa đủ cho cuối tuần; Điểm mạnh của kế hoạch là thời gian di chuyển ngắn, hoạt động đa dạng và có khoảng nghỉ. Khi áp dụng thực tế, nhóm chỉ cần cập nhật giá phòng, thời tiết và phương tiện trước ngày khởi hành; mốc thời gian cần nhớ; ngân sách dự phòng.",pptx_01_du_lich_can_tho.pptx (slide 5),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,294.1
B300-SLD-021,Base 300,pptx_02_trong_cay_truong_hoc.pptx,PPTX,Base 300,"Slide 1 của file ""pptx_02_trong_cay_truong_hoc.pptx"" nói về nội dung gì?","Slide: 1; Title: Slide 1; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Chiến dịch trồng cây trường học","Slide 1 nói về: Chiến dịch trồng cây trường học; Kế hoạch 4 tuần cho khuôn viên xanh hơn; Ý tưởng chính; Chiến dịch kết hợp giáo dục môi trường, hoạt động nhóm và theo dõi cây sau khi trồng. Mục tiêu không chỉ là trồng nhiều cây mà còn duy trì cây sống tốt; Xanh hơn; mỗi tuần.",pptx_02_trong_cay_truong_hoc.pptx (slide 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,314.89
B300-SLD-022,Base 300,pptx_02_trong_cay_truong_hoc.pptx,PPTX,Base 300,"Slide 2 của file ""pptx_02_trong_cay_truong_hoc.pptx"" nói về nội dung gì?","Slide: 2; Title: Slide 2; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Tuần 1: Khảo sát và chọn cây",Slide 2 nói về: Tuần 1: Khảo sát và chọn cây; Chọn đúng vị trí giúp cây sống lâu hơn; Khảo sát; Chọn cây; Đo khu vực nắng nhiều; Kiểm tra nguồn nước tưới.,pptx_02_trong_cay_truong_hoc.pptx (slide 2),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,274.77
B300-SLD-023,Base 300,pptx_02_trong_cay_truong_hoc.pptx,PPTX,Base 300,"Slide 3 của file ""pptx_02_trong_cay_truong_hoc.pptx"" nói về nội dung gì?","Slide: 3; Title: Slide 3; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Tuần 2-3: Trồng và truyền thông",Slide 3 nói về: Tuần 2-3: Trồng và truyền thông; Biến hoạt động thành trải nghiệm học tập; Cách triển khai; cây xanh mục tiêu; Mỗi nhóm nhận một khu vực; Chụp ảnh trước và sau khi trồng.,pptx_02_trong_cay_truong_hoc.pptx (slide 3),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,302.72
B300-SLD-024,Base 300,pptx_02_trong_cay_truong_hoc.pptx,PPTX,Base 300,"Slide 4 của file ""pptx_02_trong_cay_truong_hoc.pptx"" nói về nội dung gì?","Slide: 4; Title: Slide 4; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Tuần 4: Theo dõi và đánh giá",Slide 4 nói về: Tuần 4: Theo dõi và đánh giá; Cây sống khỏe mới là kết quả thật; Kiểm tra lá và độ ẩm đất; Ghi nhận cây yếu hoặc sâu bệnh; Điều chỉnh lịch tưới theo thời tiết; Tổng hợp ảnh và báo cáo.,pptx_02_trong_cay_truong_hoc.pptx (slide 4),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,295.94
B300-SLD-025,Base 300,pptx_02_trong_cay_truong_hoc.pptx,PPTX,Base 300,"Slide 5 của file ""pptx_02_trong_cay_truong_hoc.pptx"" nói về nội dung gì?","Slide: 5; Title: Slide 5; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Kết quả kỳ vọng",Slide 5 nói về: Kết quả kỳ vọng; Một khuôn viên xanh và có người chăm sóc; Kết quả hữu hình; Kết quả học tập; Có thêm mảng xanh trong sân trường; Khu vực trồng có bảng tên cây.,pptx_02_trong_cay_truong_hoc.pptx (slide 5),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,328.51
B300-SLD-026,Base 300,Test pptx.pptx,PPTX,Base 300,"Slide 1 của file ""Test pptx.pptx"" nói về nội dung gì?","Slide: 1; Title: オフィス業務; [2] textbox/placeholder @ x=4139952,y=3427413,w=3600698,h=2162175: 担当講師",Slide 1 nói về: オフィス業務; 担当講師; 正忠 武.,"Test pptx.pptx (slide 1, オフィス業務)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,359.68
B300-SLD-027,Base 300,Test pptx.pptx,PPTX,Base 300,"Slide 2 của file ""Test pptx.pptx"" nói về nội dung gì?","Slide: 2; Title: 主な授業内容; [2] textbox/placeholder @ x=323528,y=1412776,w=8459788,h=5112022: 仕事をする意味",Slide 2 nói về: 主な授業内容; 仕事をする意味; 職場での１日; あいさつのルールと自己紹介の仕方; 仕事の基本 ～ほう・れん・そう～; 電話の受け方・かけ方.,"Test pptx.pptx (slide 2, 主な授業内容)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,270.71
B300-SLD-028,Base 300,Test pptx.pptx,PPTX,Base 300,"Slide 3 của file ""Test pptx.pptx"" nói về nội dung gì?","Slide: 3; Title: Slide 3; [1] textbox/auto_shape @ x=161510,y=404664,w=8820980,h=3024336: 先生も頑張ります！",Slide 3 nói về: 先生も頑張ります！; 一緒に頑張って; 勉強しましょう！; Image object detected on slide.,Test pptx.pptx (slide 3),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,296.82
B300-SLD-029,Base 300,Test pptx.pptx,PPTX,Base 300,"Slide 4 của file ""Test pptx.pptx"" nói về nội dung gì?","Slide: 4; Title: Slide 4; [1] textbox/auto_shape @ x=161510,y=404664,w=8820980,h=3024336: 分からないことを",Slide 4 nói về: 分からないことを; そのままにしないで; 必ず質問しましょう！; Image object detected on slide.,Test pptx.pptx (slide 4),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,282.36
