ID,Run,File,FileType,Group,Question,Expected,Actual,Sources,Retrieval,Citation,Answer,Score,Hallucination,Severity,Notes,Fix,LatencyMs
B300-SUM-036,Base 300,Test PNG.png,PNG,Base 300,"Tóm tắt ngắn file ""Test PNG.png"" trong 3 ý.","Tóm tắt có các ý chính: 07:00, 22:00, 20, png","Ảnh ""Test PNG.png"" có nội dung chính: QUAN CA PHE MAY; OPEN 07:00 - 22:00; Scan QR; de thanh toan; Khuyen mai 20% cho sinh vien; Wi-Fi: MayCoffee_Free.",Test PNG.png (b82666e7786846928e815761b567733d_Test PNG.png),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,246.58
B300-SUM-037,Base 300,Test pptx.pptx,PPTX,Base 300,"Tóm tắt ngắn file ""Test pptx.pptx"" trong 3 ý.","Tóm tắt có các ý chính: blocks, 企業実習評価表のコメント, オフィス業務, 主な授業内容","Tài liệu ""Test pptx.pptx"" có các ý chính: - オフィス業務 - 主な授業内容 - ＜授業の目的＞ - 企業実習評価表のコメント - 日本人は、 どんな人と一緒に仕事がしたいと 考えていると思いますか？.","Test pptx.pptx (slide 14, 日本人は、どんな人と一緒に仕事がしたいと考えていますか？) | Test pptx.pptx (slide 2, 主な授業内容) | Test pptx.pptx (slide 1, オフィス業務) | Test pptx.pptx (slide 40) | Test pptx.pptx (slide 8, ＜授業の目的＞)",Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,505.39
B300-SUM-038,Base 300,test txt.txt,TXT,Base 300,"Tóm tắt ngắn file ""test txt.txt"" trong 3 ý.","Tóm tắt có các ý chính: lich, sinh, thai, diem","Tài liệu ""test txt.txt"" có các ý chính: - DU LỊCH SINH THÁI Ở VIỆT NAM - 2. ĐẶC ĐIỂM CỦA DU LỊCH SINH THÁI - 3. MỘT SỐ ĐỊA ĐIỂM DU LỊCH SINH THÁI NỔI BẬT - paragraph - 5. THÁCH THỨC TRONG PHÁT TRIỂN DU LỊCH SINH THÁI.",test txt.txt (3. MỘT SỐ ĐỊA ĐIỂM DU LỊCH SINH THÁI NỔI BẬT) | test txt.txt (DU LỊCH SINH THÁI Ở VIỆT NAM) | test txt.txt | test txt.txt (9. CÂU HỎI KIỂM THỬ MẪU) | test txt.txt (10. KẾT LUẬN),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,561.73
B300-SUM-039,Base 300,Test xlsx.xlsx,XLSX,Base 300,"Tóm tắt ngắn file ""Test xlsx.xlsx"" trong 3 ý.","Tóm tắt có các ý chính: 10, 11, 12, sheet4","tài liệu dạng bảng gồm 2 sheet (Sheet4, Sheet2); các cột chính gồm No., 受験番号, 氏名, 性別, 学科名, 日本語; số dòng dữ liệu đang có khoảng 35. Bạn muốn mình phân tích tiếp theo cột hoặc nhóm dữ liệu nào?","Test xlsx.xlsx (sheet Sheet1, A1:Z1000) | Test xlsx.xlsx (sheet Sheet2, A1:Z1000) | Test xlsx.xlsx (sheet Sheet4, A1:Z1000) | Test xlsx.xlsx (sheet Sheet2) | Test xlsx.xlsx (sheet Sheet4)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,491.47
B300-SUM-040,Base 300,txt_01_nhat_ky_vuon_rau.txt,TXT,Base 300,"Tóm tắt ngắn file ""txt_01_nhat_ky_vuon_rau.txt"" trong 3 ý.","Tóm tắt có các ý chính: 05, 2026, rau, ban","Tài liệu ""txt_01_nhat_ky_vuon_rau.txt"" có các ý chính: - NHẬT KÝ VƯỜN RAU BAN CÔNG - paragraph - Ngày bắt đầu: 05/05/2026 - Mục tiêu của vườn rau là tạo một góc xanh nhỏ trên ban công, có thể trồng rau ăn lá, vài cây gia vị và một số chậu hoa đuổi côn trùng. Diện tích chỉ khoảng 3 mét vuông nên cách... - Kế hoạch tuần đầu gồm vệ sinh ban công, mua đất sạch, chọn chậu có lỗ thoát nước và gieo thử cải xanh, húng quế, xà lách. Mỗi sáng tưới nhẹ một lần, buổi chiều kiểm tra độ ẩm bằ...",txt_01_nhat_ky_vuon_rau.txt (NHẬT KÝ VƯỜN RAU BAN CÔNG) | txt_01_nhat_ky_vuon_rau.txt,Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,310.27
B300-SUM-041,Base 300,txt_02_ke_hoach_clb_sach.txt,TXT,Base 300,"Tóm tắt ngắn file ""txt_02_ke_hoach_clb_sach.txt"" trong 3 ý.","Tóm tắt có các ý chính: 30, doc, sach, buoi","Tài liệu ""txt_02_ke_hoach_clb_sach.txt"" có các ý chính: - KẾ HOẠCH CÂU LẠC BỘ ĐỌC SÁCH THÁNG 6 - paragraph - Câu lạc bộ đặt mục tiêu duy trì thói quen đọc đều đặn, chia sẻ cảm nhận ngắn gọn và khuyến khích thành viên mới tham gia. Chủ đề tháng 6 là “kỹ năng học tập và tư duy phản biện”... - Lịch hoạt động gồm ba buổi chính. Buổi 1 giới thiệu sách và chia nhóm. Buổi 2 thảo luận các ý tưởng nổi bật, liên hệ với việc học đại học. Buổi 3 tổng kết, bình chọn phần chia s... - Quy tắc tham gia.",txt_02_ke_hoach_clb_sach.txt (KẾ HOẠCH CÂU LẠC BỘ ĐỌC SÁCH THÁNG 6) | txt_02_ke_hoach_clb_sach.txt,Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,298.21
B300-SUM-042,Base 300,xlsx_01_bao_cao_doanh_thu.xlsx,XLSX,Base 300,"Tóm tắt ngắn file ""xlsx_01_bao_cao_doanh_thu.xlsx"" trong 3 ý.","Tóm tắt có các ý chính: doanh, thu, used, kpi","tài liệu dạng bảng gồm 2 sheet (Doanh thu, KPI); các cột chính gồm Tháng, Sản phẩm A, Sản phẩm B, Dịch vụ, Tổng, Ghi chú; số dòng dữ liệu đang có khoảng 7. Bạn muốn mình phân tích tiếp theo cột hoặc nhóm dữ liệu nào?","xlsx_01_bao_cao_doanh_thu.xlsx (sheet Doanh thu, A1:F7) | xlsx_01_bao_cao_doanh_thu.xlsx (sheet Doanh thu) | xlsx_01_bao_cao_doanh_thu.xlsx (sheet KPI, A1:D6) | xlsx_01_bao_cao_doanh_thu.xlsx (sheet KPI)",Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,461.01
B300-SUM-043,Base 300,xlsx_02_ke_hoach_hoc_tap.xlsx,XLSX,Base 300,"Tóm tắt ngắn file ""xlsx_02_ke_hoach_hoc_tap.xlsx"" trong 3 ý.","Tóm tắt có các ý chính: hoach, hoc, tap, used","tài liệu dạng bảng gồm 2 sheet (Ke hoach hoc tap, Tai nguyen); các cột chính gồm Tuần, Môn học, Mục tiêu, Giờ dự kiến, Giờ thực tế, Tỷ lệ hoàn thành; số dòng dữ liệu đang có khoảng 7. Bạn muốn mình phân tích tiếp theo cột hoặc nhóm dữ liệu nào?","xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Ke hoach hoc tap, A1:F7) | xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Tai nguyen, A1:D7) | xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Ke hoach hoc tap) | xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Tai nguyen)",Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,277.74
B300-SUM-044,Base 300,Test docx.docx,DOCX,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""Test docx.docx"".","Tổng hợp đúng các ý liên quan: vien, thuc, van, cong, nghe","Ảnh ""Test docx.docx"" có nội dung chính: BÁO CÁO THỰC TẬP TỐT NGHIỆP; LỜI CẢM ƠN; NHẬN XÉT CỦA GIẢNG VIÊN; 1.1. Đặt vấn đề; Có ba đặc thù quan trọng; 1.2. Mục tiêu.","Test docx.docx (trang 27) | Test docx.docx (trang 3) | Test docx.docx (trang 30) | Test docx.docx (trang 41, 6.2. Hạn chế) | Test docx.docx (trang 42, 6.3. Hướng phát triển)",Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,594.32
B300-SUM-045,Base 300,content_summary.md,MD,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""content_summary.md"".","Tổng hợp đúng các ý liên quan: 084205002647, test, jpg, png, docx","Ảnh ""content_summary.md"" có nội dung chính: BÁO CÁO THỰC TẬP TỐT NGHIỆP; MSSV:084205002647; TÓM TẮT; LỜI NÓI ĐẦU; LỜI CẢM ƠN; NHẬN XÉT CỦA GIẢNG VIÊN.",content_summary.md (- CHƯƠNG 1: TỔNG QUAN ĐỀ TÀI) | content_summary.md (- LỜI CẢM ƠN) | content_summary.md (- LỜI NÓI ĐẦU) | content_summary.md (- BÁO CÁO THỰC TẬP TỐT NGHIỆP) | content_summary.md (- Chương 1: > Page 8),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,387.14
B300-SUM-046,Base 300,Test md.md,MD,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""Test md.md"".","Tổng hợp đúng các ý liên quan: muc, tieu, tri, tue, nhan","Ảnh ""Test md.md"" có nội dung chính: Trí tuệ nhân tạo trong hệ thống hỏi đáp tài liệu; Mục lục; 1. Giới thiệu chung; 1.1. Mục tiêu của hệ thống; Các mục tiêu cụ thể gồm; 1.2. Ý nghĩa thực tiễn.",Test md.md (2. Bối cảnh phát triển AI Document Chat) | Test md.md (1. Giới thiệu chung) | Test md.md (3. Kiến trúc tổng thể của hệ thống) | Test md.md (10. Kết luận và hướng phát triển) | Test md.md (Các mục tiêu cụ thể gồm: > 1.2. Ý nghĩa thực tiễn),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,463.66
B300-SUM-047,Base 300,Test xlsx.xlsx,XLSX,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""Test xlsx.xlsx"".","Tổng hợp đúng các ý liên quan: 10, 11, 12, sheet4, used","tài liệu dạng bảng gồm 2 sheet (Sheet4, Sheet2); các cột chính gồm No., 受験番号, 氏名, 性別, 学科名, 日本語; số dòng dữ liệu đang có khoảng 35. Bạn muốn mình phân tích tiếp theo cột hoặc nhóm dữ liệu nào?","Test xlsx.xlsx (sheet Sheet1, A1:Z1000) | Test xlsx.xlsx (sheet Sheet2, A1:Z1000) | Test xlsx.xlsx (sheet Sheet4, A1:Z1000) | Test xlsx.xlsx (sheet Sheet2) | Test xlsx.xlsx (sheet Sheet4)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,510.63
B300-SUM-048,Base 300,pdf_page_index.md,MD,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""pdf_page_index.md"".","Tổng hợp đúng các ý liên quan: first, non, empty, lines, pdf","Ảnh ""pdf_page_index.md"" có nội dung chính: Chương 1; VIỆN CÔNG NGHỆ THÔNG TIN, ĐIỆN, ĐIỆN TỬ; First 3 non-empty lines; 3Giai đoạn bùng nổ; Ứng dụng của xử lý ảnh; 1. Biến đổi không gian.","pdf_page_index.md (First 3 non-empty lines:) | pdf_page_index.md (- Chương 1:) | pdf_page_index.md (- Lựa chọn sử dụng thư viện:) | pdf_page_index.md (- VIỆN CÔNG NGHỆ THÔNG TIN, ĐIỆN, ĐIỆN TỬ > Page 2) | pdf_page_index.md (- Ứng dụng của xử lý ảnh: > Page 12)",Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,354.44
B300-SUM-049,Base 300,Test pptx.pptx,PPTX,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""Test pptx.pptx"".","Tổng hợp đúng các ý liên quan: blocks, 企業実習評価表のコメント, オフィス業務, 主な授業内容, 授業の目的","Ảnh ""Test pptx.pptx"" có nội dung chính: オフィス業務; 主な授業内容; ＜授業の目的＞; 企業実習評価表のコメント; 日本人は、 どんな人と一緒に仕事がしたいと 考えていると思いますか？; 日本人は、 どんな人と一緒に仕事がしたいと 考えていますか？.","Test pptx.pptx (slide 14, 日本人は、どんな人と一緒に仕事がしたいと考えていますか？) | Test pptx.pptx (slide 13, 日本人は、どんな人と一緒に仕事がしたいと考えていると思いますか？) | Test pptx.pptx (slide 8, ＜授業の目的＞) | Test pptx.pptx (slide 1, オフィス業務) | Test pptx.pptx (slide 2, 主な授業内容)",Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,329.73
B300-SUM-050,Base 300,file_excel_mau_song_xanh.xlsx,XLSX,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""file_excel_mau_song_xanh.xlsx"".","Tổng hợp đúng các ý liên quan: chien, dich, used","tài liệu dạng bảng gồm 1 sheet (Du_lieu_chien_dich); các cột chính gồm Ngày, Khu vực, Hoạt động, Người phụ trách, Số người tham gia, Rác tái chế (kg); số dòng dữ liệu đang có khoảng 32. Bạn muốn mình phân tích tiếp theo cột hoặc nhóm dữ liệu nào?","file_excel_mau_song_xanh.xlsx (sheet Du_lieu_chien_dich) | file_excel_mau_song_xanh.xlsx (sheet Du_lieu_chien_dich, A1:L32) | file_excel_mau_song_xanh.xlsx (sheet Tong_quan, A1:H16) | file_excel_mau_song_xanh.xlsx (sheet Tong_quan)",Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,542.09
B300-SUM-051,Base 300,Test pdf.pdf,PDF,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""Test pdf.pdf"".","Tổng hợp đúng các ý liên quan: 1950, 1960, 1970, pdf, nam","Ảnh ""Test pdf.pdf"" có nội dung chính: paragraph; ● Những năm 1950-1960: ● Những năm 1970-1980: ● Những năm 2000 trở đi; Ưu điểm Nhược điểm; 1. Biến đổi không gian: 3. Phân đoạn; trình (C++, Python, Java,...).; Lựa chọn sử dụng thư viện: OpenCV.",Test pdf.pdf (trang 2) | Test pdf.pdf (trang 4) | Test pdf.pdf (trang 1) | Test pdf.pdf (trang 6) | Test pdf.pdf (trang 7),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,377.94
B300-SUM-052,Base 300,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"".","Tổng hợp đúng các ý liên quan: 10, 13, blocks","Ảnh ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" có nội dung chính: BÀI TRÌNH CHIẾU MẪU; Thư viện thông minh; cho trường học hiện đại; LIBRARY; Một bộ slide có nội dung dài vừa phải, chủ đề riêng biệt so với PDF, Markdown và hình ảnh. Dùng để kiểm thử khả năng đọc PPTX, tách nội dung theo slide, nhận diện tiêu đề và xử...; Dữ liệu sách.",bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 1) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 2) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 7) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 5) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 3),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,471.83
B300-SUM-053,Base 300,RETRIEVAL_TESTING_QUESTION_SET.md,MD,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""RETRIEVAL_TESTING_QUESTION_SET.md"".","Tổng hợp đúng các ý liên quan: retrieval, testing, pham, test, danh","Ảnh ""RETRIEVAL_TESTING_QUESTION_SET.md"" có nội dung chính: 1) Pham vi bo test; RETRIEVAL TESTING - BO CAU HOI KIEM THU THUC TE; Muc tieu; Voi moi cau hoi; 4. Xac dinh vi tri tài liệu dung trong Top-3; 5. Danh dau ket qua.",RETRIEVAL_TESTING_QUESTION_SET.md (5. Danh dau ket qua: > 3) Bang Retrieval Testing + Bo cau hoi) | RETRIEVAL_TESTING_QUESTION_SET.md (5. Danh dau ket qua: > 4) Nhom cau hoi fallback (ngoai pham vi) de test chong hallucination) | RETRIEVAL_TESTING_QUESTION_SET.md (Muc tieu:) | RETRIEVAL_TESTING_QUESTION_SET.md (RETRIEVAL TESTING - BO CAU HOI KIEM THU THUC TE > 1) Pham vi bo test) | RETRIEVAL_TESTING_QUESTION_SET.md (5. Danh dau ket qua: > 5) Mau ghi ket qua (chuan theo cong thuc Top-1 / Top-3 / MRR)),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,417.81
B300-SUM-054,Base 300,bao_cao_mau_chuyen_doi_so_giao_duc.pdf,PDF,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""bao_cao_mau_chuyen_doi_so_giao_duc.pdf"".","Tổng hợp đúng các ý liên quan: bao, cao, chuyen, doi, 622ffb96990a4b598a0a7d08c5044369","Ảnh ""bao_cao_mau_chuyen_doi_so_giao_duc.pdf"" có nội dung chính: paragraph; 2. Mục tiêu triển khai; BÁO CÁO MẪU: CHUYỂN ĐỔI SỐ TRONG; GIÁO DỤC; Tài liệu minh họa nội dung dài, có nhiều mục, bảng số liệu giả lập và khuyến nghị triển khai.; 1. Bối cảnh chung.",bao_cao_mau_chuyen_doi_so_giao_duc.pdf (trang 1) | bao_cao_mau_chuyen_doi_so_giao_duc.pdf (trang 2) | bao_cao_mau_chuyen_doi_so_giao_duc.pdf (trang 3) | bao_cao_mau_chuyen_doi_so_giao_duc.pdf (trang 4),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,338.38
B300-SUM-055,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""AI Document Question Answering System.pptx"".",Tổng hợp đúng các ý liên quan: blocks,"Ảnh ""AI Document Question Answering System.pptx"" có nội dung chính: TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI THÀNH PHỐ HỒ CHÍ MINH; ĐỀ TÀI: AI Document Question Answering System; Giảng viên hướng dẫn: Nguyễn Văn Huy; Sinh viên thực hiện: Huỳnh Ngọc Quang Vinh; Nội dung; [4] bullet/text_box @ x=253943,y=1071627,w=5862388,h=4848225: Giới thiệu đề tài. ### Tóm tắt nhanh - **Vấn đề thực tế** - **Giải pháp đề xuất** - **Kiến trúc tổng thể hệ thống** - **Chức năng chính** - **Pipeline xử lý tài liệu** - **Luồng hỏi đáp AI RAG** ### Bảng tổng hợp | Chủ đề | Điểm chính | |---|---| | Vấn đề thực tế | Nội dung chính trong tài liệu | | Giải pháp đề xuất | Nội dung chính trong tài liệu | | Kiến trúc tổng thể hệ thống | Nội dung chính trong tài liệu | | Chức năng chính | Nội dung chính trong tài liệu | | Pipeline xử lý tài liệu | Nội dung chính trong tài liệu | | Luồng hỏi đáp AI RAG | Nội dung chính trong tài liệu | | Giao diện hệ thống demo | Nội dung chính trong tài liệu | | Kết quả benchmark và Kết luận | Nội dung chính trong tài liệu | ### Sơ đồ tổng quan ```mermaid flowchart TB classDef terminal fill:#0f766e,stroke:#115e59,color:#ffffff,stroke-width:2.4px classDef branch fill:#ecfeff,stroke:#14b",AI Document Question Answering System.pptx (slide 2) | AI Document Question Answering System.pptx (slide 9) | AI Document Question Answering System.pptx (slide 8) | AI Document Question Answering System.pptx (slide 7) | AI Document Question Answering System.pptx (slide 12),Đúng,Đúng,Một phần,0.5,Không,Medium,Có sinh sơ đồ/mermaid khi câu hỏi không yêu cầu rõ.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,579.4
B300-SUM-056,Base 300,pptx_01_du_lich_can_tho.pptx,PPTX,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""pptx_01_du_lich_can_tho.pptx"".","Tổng hợp đúng các ý liên quan: 11, 17, 14, blocks, 15","Ảnh ""pptx_01_du_lich_can_tho.pptx"" có nội dung chính: Lịch trình Cần Thơ cuối tuần; Gợi ý 2 ngày 1 đêm cho nhóm bạn nhỏ; Mục tiêu chuyến đi; Đi nhẹ, ăn ngon, chụp ảnh đẹp và không dồn lịch quá dày. Kế hoạch ưu tiên trải nghiệm địa phương, di chuyển ngắn và có thời gian nghỉ.; 2 ngày; 1 đêm.",pptx_01_du_lich_can_tho.pptx (slide 5) | pptx_01_du_lich_can_tho.pptx (slide 2) | pptx_01_du_lich_can_tho.pptx (slide 1) | pptx_01_du_lich_can_tho.pptx (slide 3) | pptx_01_du_lich_can_tho.pptx (slide 4),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,377.55
B300-SUM-057,Base 300,pptx_02_trong_cay_truong_hoc.pptx,PPTX,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""pptx_02_trong_cay_truong_hoc.pptx"".","Tổng hợp đúng các ý liên quan: 10, 14, blocks, 17","Ảnh ""pptx_02_trong_cay_truong_hoc.pptx"" có nội dung chính: Chiến dịch trồng cây trường học; Kế hoạch 4 tuần cho khuôn viên xanh hơn; Ý tưởng chính; Chiến dịch kết hợp giáo dục môi trường, hoạt động nhóm và theo dõi cây sau khi trồng. Mục tiêu không chỉ là trồng nhiều cây mà còn duy trì cây sống tốt.; Xanh hơn; mỗi tuần.",pptx_02_trong_cay_truong_hoc.pptx (slide 1) | pptx_02_trong_cay_truong_hoc.pptx (slide 4) | pptx_02_trong_cay_truong_hoc.pptx (slide 3) | pptx_02_trong_cay_truong_hoc.pptx (slide 2) | pptx_02_trong_cay_truong_hoc.pptx (slide 5),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,413.12
B300-SUM-058,Base 300,ke_hoach_mau_du_lich_da_lat.md,MD,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""ke_hoach_mau_du_lich_da_lat.md"".","Tổng hợp đúng các ý liên quan: lich, ngay, trinh, hoach, lat","Ảnh ""ke_hoach_mau_du_lich_da_lat.md"" có nội dung chính: Kế hoạch mẫu: Du lịch Đà Lạt 3 ngày 2 đêm; 1. Mục tiêu chuyến đi; 2. Nguyên tắc lập lịch trình; 3. Lịch trình ngày 1: Đến nơi và làm quen thành phố; 4. Lịch trình ngày 2: Thiên nhiên và trải nghiệm; 5. Lịch trình ngày 3: Mua quà và kết thúc chuyến đi.",ke_hoach_mau_du_lich_da_lat.md (Kế hoạch mẫu: Du lịch Đà Lạt 3 ngày 2 đêm > 1. Mục tiêu chuyến đi) | ke_hoach_mau_du_lich_da_lat.md (Kế hoạch mẫu: Du lịch Đà Lạt 3 ngày 2 đêm > 4. Lịch trình ngày 2: Thiên nhiên và trải nghiệm) | ke_hoach_mau_du_lich_da_lat.md (Kế hoạch mẫu: Du lịch Đà Lạt 3 ngày 2 đêm > 9. Kết luận) | ke_hoach_mau_du_lich_da_lat.md (Kế hoạch mẫu: Du lịch Đà Lạt 3 ngày 2 đêm) | ke_hoach_mau_du_lich_da_lat.md (Kế hoạch mẫu: Du lịch Đà Lạt 3 ngày 2 đêm > 6. Bảng chi phí dự kiến),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,312.71
B300-SUM-059,Base 300,test txt.txt,TXT,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""test txt.txt"".","Tổng hợp đúng các ý liên quan: lich, sinh, thai, diem, dia","Ảnh ""test txt.txt"" có nội dung chính: DU LỊCH SINH THÁI Ở VIỆT NAM; 2. ĐẶC ĐIỂM CỦA DU LỊCH SINH THÁI; 3. MỘT SỐ ĐỊA ĐIỂM DU LỊCH SINH THÁI NỔI BẬT; paragraph; 5. THÁCH THỨC TRONG PHÁT TRIỂN DU LỊCH SINH THÁI; 6. NGUYÊN TẮC PHÁT TRIỂN BỀN VỮNG.",test txt.txt (DU LỊCH SINH THÁI Ở VIỆT NAM) | test txt.txt (9. CÂU HỎI KIỂM THỬ MẪU) | test txt.txt (3. MỘT SỐ ĐỊA ĐIỂM DU LỊCH SINH THÁI NỔI BẬT) | test txt.txt | test txt.txt (10. KẾT LUẬN),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,350.03
B300-SUM-060,Base 300,nhat_ky_mau_vuon_rau_do_thi.txt,TXT,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""nhat_ky_mau_vuon_rau_do_thi.txt"".","Tổng hợp đúng các ý liên quan: muc, ban, theo, txt, dai","Ảnh ""nhat_ky_mau_vuon_rau_do_thi.txt"" có nội dung chính: NHẬT KÝ MẪU: DỰ ÁN VƯỜN RAU ĐÔ THỊ TRÊN SÂN THƯỢNG; paragraph; 2. MỤC TIÊU CỦA DỰ ÁN; 5. NHỮNG KHÓ KHĂN BAN ĐẦU; 6. KẾT QUẢ SAU MỘT THÁNG; 7. BÀI HỌC RÚT RA.",nhat_ky_mau_vuon_rau_do_thi.txt | nhat_ky_mau_vuon_rau_do_thi.txt (NHẬT KÝ MẪU: DỰ ÁN VƯỜN RAU ĐÔ THỊ TRÊN SÂN THƯỢNG) | nhat_ky_mau_vuon_rau_do_thi.txt (2. MỤC TIÊU CỦA DỰ ÁN) | nhat_ky_mau_vuon_rau_do_thi.txt (5. NHỮNG KHÓ KHĂN BAN ĐẦU) | nhat_ky_mau_vuon_rau_do_thi.txt (6. KẾT QUẢ SAU MỘT THÁNG),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,432.83
