ID,Run,File,FileType,Group,Question,Expected,Actual,Sources,Retrieval,Citation,Answer,Score,Hallucination,Severity,Notes,Fix,LatencyMs
B300-DIR-061,Base 300,Test jpeg.jpeg,JPEG,Base 300,"Tài liệu ""Test jpeg.jpeg"" nói về nội dung gì?",b8f8ee50acbd45bf99da91f58570d763_Test jpeg.jpeg,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Rà soát OCR/Vision extraction và metadata ảnh; tăng kiểm tra fallback cho câu hỏi ảnh.,2055.76
B300-DIR-062,Base 300,Test jpeg.jpeg,JPEG,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""Test jpeg.jpeg"".",b8f8ee50acbd45bf99da91f58570d763_Test jpeg.jpeg,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Rà soát OCR/Vision extraction và metadata ảnh; tăng kiểm tra fallback cho câu hỏi ảnh.,2080.11
B300-DIR-063,Base 300,Test JPG.jpg,JPG,Base 300,"Tài liệu ""Test JPG.jpg"" nói về nội dung gì?",cb467cc5db3c48429e68a3e690bb161b_Test JPG.jpg,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Rà soát OCR/Vision extraction và metadata ảnh; tăng kiểm tra fallback cho câu hỏi ảnh.,2163.64
B300-DIR-064,Base 300,Test JPG.jpg,JPG,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""Test JPG.jpg"".",cb467cc5db3c48429e68a3e690bb161b_Test JPG.jpg,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Rà soát OCR/Vision extraction và metadata ảnh; tăng kiểm tra fallback cho câu hỏi ảnh.,2045.26
B300-DIR-065,Base 300,Test md.md,MD,Base 300,"Tài liệu ""Test md.md"" nói về nội dung gì?",Trí tuệ nhân tạo trong hệ thống hỏi đáp tài liệu,"Khi hệ thống xử lý tài liệu, nó cần chia nội dung thành các đoạn nhỏ nhưng vẫn giữ được mối liên kết về ngữ nghĩa. Vì vậy, các tài liệu kiểm thử nên có nhiều loại cấu trúc khác nhau như heading, bảng, danh sách, đoạn văn dài, code block và nội dung có thuật ngữ chuyên ngành. Tự động trích xuất nội dung từ tài liệu. Ngoài ra, tài liệu cũng có thể dùng để kiểm tra khả năng hiển thị citation và fallback khi người dùng hỏi các thông tin không xuất hiện trong nội dung. Thay vì so khớp từ khóa đơn thuần, hệ thống chuyển nội dung tài liệu và câu hỏi thành vector embedding.",Test md.md (Phụ lục C. Đoạn văn bản dài để kiểm thử chunking) | Test md.md (2. Bối cảnh phát triển AI Document Chat) | Test md.md (Các mục tiêu cụ thể gồm:),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2165.31
B300-DIR-068,Base 300,Test pdf scan.pdf,PDF,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""Test pdf scan.pdf"".",Page: 1 > File: e4eee1144064466092a3e26cce305d0b_Test pdf scan.pdf,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Kiểm tra chunking/retrieval/reranking và ngưỡng fallback cho file liên quan.,2140.41
B300-DIR-069,Base 300,Test pdf.pdf,PDF,Base 300,"Tài liệu ""Test pdf.pdf"" nói về nội dung gì?",Page: 1 > File: c4220cd9dc7b4b1292798be9a6c655a0_Test pdf.pdf,"OpenCV - Cộng đồng người dùng lớn, nhiều tài liệu và ví dụ sẵn có. Xử lý ảnh tập trung vào việc biến đổi hình ảnh Thị giác máy tính hướng tới việc hiểu nội dung Xử lý ảnh tập trung vào việc biến đổi hình ảnh Thị giác máy tính hướng tới việc hiểu nội dung dựa trên nội dung (ví dụ: ảnh phong cảnh, ảnh TensorFlow, Keras - Cộng đồng người dùng lớn, nhiều tài liệu và ví dụ sẵn có.",Test pdf.pdf (trang 14) | Test pdf.pdf (trang 6) | Test pdf.pdf (trang 2),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2223.51
B300-DIR-070,Base 300,Test pdf.pdf,PDF,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""Test pdf.pdf"".",Page: 1 > File: c4220cd9dc7b4b1292798be9a6c655a0_Test pdf.pdf,"Giảm thiểu lỗi: Máy tính có thể thực hiện các phép đo và phân tích hình ảnh với độ Dữ liệu huấn luyện: Để huấn luyện các mô hình thị giác máy tính, cần một Ảnh có thể được định nghĩa là một hàm 2 chiều f(x, y), trong đó x và y là các tọa VIỆN CÔNG NGHỆ THÔNG TIN, ĐIỆN, ĐIỆN TỬ ● Thuật toán tối ưu: Các thuật toán mới sẽ được phát triển để giảm thiểu tính ● Hoạt động ngoại tuyến: Các thiết bị có thể thực hiện các để đảm bảo thông tin cá nhân của người dùng không bị.",Test pdf.pdf (trang 17) | Test pdf.pdf (trang 14) | Test pdf.pdf (trang 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2351.29
B300-DIR-071,Base 300,Test PNG.png,PNG,Base 300,"Tài liệu ""Test PNG.png"" nói về nội dung gì?",b82666e7786846928e815761b567733d_Test PNG.png,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Rà soát OCR/Vision extraction và metadata ảnh; tăng kiểm tra fallback cho câu hỏi ảnh.,2154.55
B300-DIR-072,Base 300,Test PNG.png,PNG,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""Test PNG.png"".",b82666e7786846928e815761b567733d_Test PNG.png,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Rà soát OCR/Vision extraction và metadata ảnh; tăng kiểm tra fallback cho câu hỏi ảnh.,2140.39
B300-DIR-073,Base 300,Test pptx.pptx,PPTX,Base 300,"Tài liệu ""Test pptx.pptx"" nói về nội dung gì?",Slide: 1 > オフィス業務 > Blocks: 2-2,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,"Bổ sung metadata slide/title/shape, ưu tiên slide filter và citation theo slide.",2199.36
B300-DIR-074,Base 300,Test pptx.pptx,PPTX,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""Test pptx.pptx"".",Slide: 1 > オフィス業務 > Blocks: 2-2,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,"Bổ sung metadata slide/title/shape, ưu tiên slide filter và citation theo slide.",2250.49
B300-DIR-075,Base 300,test txt.txt,TXT,Base 300,"Tài liệu ""test txt.txt"" nói về nội dung gì?",DU LỊCH SINH THÁI Ở VIỆT NAM,"Tài liệu mẫu dạng TXT dùng để kiểm thử hệ thống đọc văn bản thuần HẾT TÀI LIỆU Du khách có thể học cách sống chậm lại, quan sát môi trường xung quanh và hiểu hơn về trách nhiệm bảo vệ tài nguyên thiên nhiên.",test txt.txt (DU LỊCH SINH THÁI Ở VIỆT NAM) | test txt.txt | test txt.txt (10. KẾT LUẬN),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2202.34
B300-DIR-077,Base 300,Test xlsx.xlsx,XLSX,Base 300,"Tài liệu ""Test xlsx.xlsx"" nói về nội dung gì?",Sheet: Sheet4 > Sheet4,"tài liệu dạng bảng gồm 2 sheet (Sheet4, Sheet2); các cột chính gồm No., 受験番号, 氏名, 性別, 学科名, 日本語; số dòng dữ liệu đang có khoảng 35. Bạn muốn mình phân tích tiếp theo cột hoặc nhóm dữ liệu nào?","Test xlsx.xlsx (sheet Sheet2, A1:Z1000) | Test xlsx.xlsx (sheet Sheet1, A1:Z1000) | Test xlsx.xlsx (sheet Sheet2)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,202.77
B300-DIR-078,Base 300,Test xlsx.xlsx,XLSX,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""Test xlsx.xlsx"".",Sheet: Sheet4 > Sheet4,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,"Tăng structured extraction cho Excel/bảng, giữ header/sheet/row metadata và ưu tiên table retriever.",2390.69
B300-DIR-079,Base 300,txt_01_nhat_ky_vuon_rau.txt,TXT,Base 300,"Tài liệu ""txt_01_nhat_ky_vuon_rau.txt"" nói về nội dung gì?",NHẬT KÝ VƯỜN RAU BAN CÔNG,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Kiểm tra chunking/retrieval/reranking và ngưỡng fallback cho file liên quan.,2179.87
B300-DIR-082,Base 300,txt_02_ke_hoach_clb_sach.txt,TXT,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""txt_02_ke_hoach_clb_sach.txt"".",KẾ HOẠCH CÂU LẠC BỘ ĐỌC SÁCH THÁNG 6,Mỗi thành viên chọn một cuốn sách hoặc một chương sách phù hợp để trình bày trong 5 phút.,txt_02_ke_hoach_clb_sach.txt (KẾ HOẠCH CÂU LẠC BỘ ĐỌC SÁCH THÁNG 6) | txt_02_ke_hoach_clb_sach.txt,Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2154.84
B300-DIR-084,Base 300,xlsx_01_bao_cao_doanh_thu.xlsx,XLSX,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""xlsx_01_bao_cao_doanh_thu.xlsx"".",Doanh thu,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,"Tăng structured extraction cho Excel/bảng, giữ header/sheet/row metadata và ưu tiên table retriever.",2263.16
B300-DIR-086,Base 300,xlsx_02_ke_hoach_hoc_tap.xlsx,XLSX,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""xlsx_02_ke_hoach_hoc_tap.xlsx"".",Ke hoach hoc tap,Nguồn (A4): File test Excel; Loại (B4): XLSX; Mức ưu tiên (C4): Trung bình; Ghi chú (D4): Kiểm tra bảng Row 4: File test Excel; XLSX; Trung bình; Kiểm tra bảng Row 4 [A4:D4]: Nguồn (A4): File test Excel; Loại (B4): XLSX; Mức ưu tiên (C4): Trung bình; Ghi ch....,"xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Tai nguyen, A1:D7) | xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Tai nguyen) | xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Ke hoach hoc tap, A1:F7)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2181.8
B300-DIR-088,Base 300,content_summary.md,MD,Base 300,"Trong file ""content_summary.md"", ý hoặc mục nào liên quan đến ""png""?",Test PNG.png (PNG),"3.3.1. - Độ chính xác và Khả năng kiểm soát ảo giác (Accuracy & Grounding) - Trong pha Offline, hệ thống thực hiện xử lý dữ liệu nguồn từ các văn bản pháp luật (DOCX), trích xuất metadata và áp dụng kỹ thuật phân mảnh dữ liệu 4 tầng (4-tier chunking) để xây dựng cấu trúc phân - ""chuong_so"": ""1"", ""chuong_ten"": ""Quy định chung"", - TEXT INDEX entity_name_idx FOR (n:Entity) ON n.name - 3.7.4. - Tổng hợp và Phản hồi có Căn cứ - Để đảm bảo mô hình không chỉ phản hồi đúng mà còn chuyên nghiệp và chặt chẽ, hệ thống áp dụng chiến lược thiết kế câu lệnh kết hợp giữa hai phương pháp tối ưu:.",content_summary.md (- CHƯƠNG 1: TỔNG QUAN ĐỀ TÀI) | content_summary.md (- LỜI NÓI ĐẦU) | content_summary.md (- BÁO CÁO THỰC TẬP TỐT NGHIỆP) | content_summary.md (- LỜI CẢM ƠN) | content_summary.md (- TÓM TẮT),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2215.23
B300-DIR-089,Base 300,Test md.md,MD,Base 300,"Trong file ""Test md.md"", ý hoặc mục nào liên quan đến ""gioi""?",1. Giới thiệu chung,"Ví dụ, câu “hệ thống dùng cơ sở dữ liệu nào” và đoạn “metadata được lưu trong PostgreSQL” có thể không giống nhau hoàn toàn về từ khóa, nhưng có liên quan về ý nghĩa. Những đoạn có ý nghĩa gần nhau sẽ có vector gần nhau, giúp hệ thống tìm được nội dung liên quan ngay cả khi cách diễn đạt khác nhau. Thay vào đó, hệ thống tìm các chunk liên quan trong vector index. Câu trả lời nên cho biết thông tin được lấy từ file nào, trang nào hoặc slide nào. Nếu đoạn văn bị cắt sai vị trí, câu trả lời của hệ thống có thể thiếu thông tin hoặc hiểu sai ý nghĩa.",Test md.md (2. Bối cảnh phát triển AI Document Chat) | Test md.md (Phụ lục C. Đoạn văn bản dài để kiểm thử chunking) | Test md.md (6. Vai trò của embedding và vector database),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2293.19
B300-DIR-090,Base 300,Test xlsx.xlsx,XLSX,Base 300,"Trong file ""Test xlsx.xlsx"", ý hoặc mục nào liên quan đến ""sheet4""?",Sheet: Sheet4 > Table: used_range_1 > Rows: 5-6,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,"Tăng structured extraction cho Excel/bảng, giữ header/sheet/row metadata và ưu tiên table retriever.",2293.72
B300-SUM-001,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Tóm tắt ngắn file ""AI Document Question Answering System.pptx"" trong 3 ý.",Tóm tắt có các ý chính: blocks,"Slide 9 - Luồng hỏi đáp AI/RAG - Người dùng gửi câu hỏi trong workspace. - Hệ thống truy hồi chunk liên quan từ FAISS theo phạm vi workspace/tài liệu. - Có hỗ trợ hybrid retrieval và reranking theo cấu hình. - LLM tổng hợp câu trả lời từ ngữ cảnh truy hồi. - Trả kết quả dạng thường hoặc stream, đồng thời lưu lịch sử hội thoại. - Slide 3.",AI Document Question Answering System.pptx (slide 9) | AI Document Question Answering System.pptx (slide 3) | AI Document Question Answering System.pptx (slide 7) | AI Document Question Answering System.pptx (slide 2) | AI Document Question Answering System.pptx (slide 8),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2238.19
B300-SUM-002,Base 300,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Base 300,"Tóm tắt ngắn file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" trong 3 ý.","Tóm tắt có các ý chính: 10, 13, blocks","Slide 3 - Cho phép người dùng tìm theo nhu cầu, ví dụ: “sách dễ hiểu về mạng máy tính cho người mới”. - Gợi ý cá nhân hóa - Báo cáo vận hành - Đề xuất tài liệu dựa trên lớp học, môn học, lịch sử mượn và chủ đề đang quan tâm. - Thống kê lượt mượn, sách quá hạn, tài liệu phổ biến và xu hướng đọc theo từng tháng. - File PPTX mẫu • 3 - Slide 5.",bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 3) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 2) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 4) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 5) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 6),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2227.79
B300-SUM-006,Base 300,content_summary.md,MD,Base 300,"Tóm tắt ngắn file ""content_summary.md"" trong 3 ý.","Tóm tắt có các ý chính: 084205002647, test, jpg, png","3.3.1. - Độ chính xác và Khả năng kiểm soát ảo giác (Accuracy & Grounding) - Trong pha Offline, hệ thống thực hiện xử lý dữ liệu nguồn từ các văn bản pháp luật (DOCX), trích xuất metadata và áp dụng kỹ thuật phân mảnh dữ liệu 4 tầng (4-tier chunking) để xây dựng cấu trúc phân - ""chuong_so"": ""1"", ""chuong_ten"": ""Quy định chung"", - TEXT INDEX entity_name_idx FOR (n:Entity) ON n.name - 3.7.4. - Tổng hợp và Phản hồi có Căn cứ - Để đảm bảo mô hình không chỉ phản hồi đúng mà còn chuyên nghiệp và chặt chẽ, hệ thống áp dụng chiến lược thiết kế câu lệnh kết hợp giữa hai phương pháp tối ưu: ### Bảng tổng hợp | Chủ đề | Điểm chính | |---|---| | Độ chính xác và Khả năng kiểm soát ảo giác Accuracy & Grounding | Nội dung chính trong tài liệu | | Trong pha Offline, hệ thống thực hiện xử lý dữ liệu nguồn từ | Nội dung chính trong tài liệu | | chuong_so | 1, chuong_ten: Quy định chung | | TEXT INDEX entity_name_idx FOR n | Entity ON n.name | | Tổng hợp và Phản hồi có Căn cứ | Nội dung chính trong tài liệu | | Để đảm bảo mô hình không chỉ phản hồi đúng mà còn chuyên nghi | Nội dung chính trong tài liệu | | 3.3.1. Độ chính xác và Khả năng kiểm soát ảo giác Accuracy & | Nội dung chính trong tài liệu | ",content_summary.md (- CHƯƠNG 1: TỔNG QUAN ĐỀ TÀI) | content_summary.md (- LỜI NÓI ĐẦU) | content_summary.md (- BÁO CÁO THỰC TẬP TỐT NGHIỆP) | content_summary.md (- LỜI CẢM ƠN) | content_summary.md (- Chương 1: > Page 8),Đúng,Đúng,Một phần,0.5,Không,Medium,Có sinh sơ đồ/mermaid khi câu hỏi không yêu cầu rõ.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2146.51
B300-SUM-033,Base 300,Test md.md,MD,Base 300,"Tóm tắt ngắn file ""Test md.md"" trong 3 ý.","Tóm tắt có các ý chính: muc, tieu, tri, tue","Giới hạn dung lượng file. - Kiểm tra MIME type. - Chỉ cho phép định dạng hợp lệ. - Không thực thi file upload. - Lưu file trong vùng an toàn. - Ghi log lỗi khi xử lý thất bại. - <div style=""page-break-after: always;""></div> - Dưới đây là một số câu hỏi có thể dùng để kiểm thử hệ thống trên chính tài liệu này: ### Bảng tổng hợp | Chủ đề | Điểm chính | |---|---| | Kiểm tra MIME type | Nội dung chính trong tài liệu | | Chỉ cho phép định dạng hợp lệ | Nội dung chính trong tài liệu | | Không thực thi file upload | Nội dung chính trong tài liệu | | Lưu file trong vùng an toàn | Nội dung chính trong tài liệu | | Ghi log lỗi khi xử lý thất bại | Nội dung chính trong tài liệu | | div style= page-break-after | always; div | | Dưới đây là một số câu hỏi có thể dùng để kiểm thử hệ thống t | Nội dung chính trong tài liệu | | Giới hạn dung lượng file | Nội dung chính trong tài liệu | ### Sơ đồ tổng quan ```mermaid flowchart TB classDef terminal fill:#0f766e,stroke:#115e59,color:#ffffff,stroke-width:2.4px classDef branch fill:#ecfeff,stroke:#14b8a6,color:#0f172a,stroke-width:1.8px classDef detail fill:#ffffff,stroke:#94a3b8,color:#0f172a,stroke-width:1.3px classDef decision fill:#fef3c7,stroke:#f",Test md.md (Một số biện pháp gồm:) | Test md.md (Quy trình cơ bản gồm các bước:) | Test md.md (Các mục tiêu cụ thể gồm: > 1.2. Ý nghĩa thực tiễn) | Test md.md (Trí tuệ nhân tạo trong hệ thống hỏi đáp tài liệu > Mục lục) | Test md.md (Phụ lục C. Đoạn văn bản dài để kiểm thử chunking),Đúng,Đúng,Một phần,0.5,Không,Medium,Có sinh sơ đồ/mermaid khi câu hỏi không yêu cầu rõ.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2174.85
B300-SUM-035,Base 300,Test pdf.pdf,PDF,Base 300,"Tóm tắt ngắn file ""Test pdf.pdf"" trong 3 ý.","Tóm tắt có các ý chính: 1950, 1960, 1970, pdf","Page: 10 - Text: - Xử lý ảnh - Xử lý ảnh là các thuật toán thay đổi hình ảnh đầu vào để tạo 2- Điều chỉnh độ tương phản 3 - Tìm cạnh - hình ảnh mới. - Các ví dụ về xử lý ảnh 4 - Phân vùng 5 - Khôi phục ảnh - 1- Giảm nhiễu - 6 - Nén ảnh ### Sơ đồ quy trình ```mermaid flowchart LR classDef terminal fill:#0f766e,stroke:#115e59,color:#ffffff,stroke-width:2.4px classDef branch fill:#ecfeff,stroke:#14b8a6,color:#0f172a,stroke-width:1.8px classDef detail fill:#ffffff,stroke:#94a3b8,color:#0f172a,stroke-width:1.3px classDef decision fill:#fef3c7,stroke:#f59e0b,color:#7c2d12,stroke-width:1.8px S(""Tổng quan Test<br/>pdf.pdf"") B1[""Xử lý ảnh""] S -->|nhánh 1| B1 B2[""Xử lý ảnh là<br/>các thuật""] S -->|nhánh 2| B2 B3[""hình ảnh mới""] S -->|nhánh 3| B3 B4[""Các ví dụ về<br/>xử lý""] S -->|nhánh 4| B4 B5[""1- Giảm nhiễu""] S -->|nhánh 5| B5 class S,E terminal class B1,B2,B3,B4,B5 branch linkStyle default stroke:#0f766e,stroke-width:2px,fill:none,opacity:0.82 ```.",Test pdf.pdf (trang 4) | Test pdf.pdf (trang 10) | Test pdf.pdf (trang 7) | Test pdf.pdf (trang 8) | Test pdf.pdf (trang 3),Đúng,Đúng,Một phần,0.5,Không,Medium,Có sinh sơ đồ/mermaid khi câu hỏi không yêu cầu rõ.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2199.76
B300-SUM-047,Base 300,Test xlsx.xlsx,XLSX,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""Test xlsx.xlsx"".","Tổng hợp đúng các ý liên quan: 10, 11, 12, sheet4, used","tài liệu dạng bảng gồm 2 sheet (Sheet4, Sheet2); các cột chính gồm No., 受験番号, 氏名, 性別, 学科名, 日本語; số dòng dữ liệu đang có khoảng 35. Bạn muốn mình phân tích tiếp theo cột hoặc nhóm dữ liệu nào?","Test xlsx.xlsx (sheet Sheet1, A1:Z1000) | Test xlsx.xlsx (sheet Sheet2, A1:Z1000) | Test xlsx.xlsx (sheet Sheet4, A1:Z1000) | Test xlsx.xlsx (sheet Sheet2) | Test xlsx.xlsx (sheet Sheet4)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,209.78
B300-SUM-048,Base 300,pdf_page_index.md,MD,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""pdf_page_index.md"".","Tổng hợp đúng các ý liên quan: first, non, empty, lines, pdf","Xu hướng và Sự Phát triển Tương Lai của Thị giác Máy tính - Thị giác máy tính đang trải qua một giai đoạn phát triển mạnh mẽ và hứa hẹn sẽ còn - tiếp tục đột phá trong tương lai. - Một số xu hướng và đổi mới đáng chú ý: - Các thư viện và công cụ hỗ trợ cho Thị giác máy tính và Xử lý ảnh - Ưu điểm Nhược điểm - OpenCV - Cộng đồng người dùng lớn, nhiều tài liệu và ví dụ sẵn có. - Ưu điểm và nhược điểm của Thị giác máy tính.",pdf_page_index.md (First 3 non-empty lines:) | pdf_page_index.md (- Chương 1:) | pdf_page_index.md (- Lựa chọn sử dụng thư viện:) | pdf_page_index.md (- 3Giai đoạn bùng nổ:) | pdf_page_index.md (- Q & A),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2134.48
B300-SUM-051,Base 300,Test pdf.pdf,PDF,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""Test pdf.pdf"".","Tổng hợp đúng các ý liên quan: 1950, 1960, 1970, pdf, nam","Thị giác máy tính đang trải qua một giai đoạn phát triển mạnh mẽ và hứa hẹn sẽ còn - tiếp tục đột phá trong tương lai. - Một số xu hướng và đổi mới đáng chú ý: - 1. - Thị giác máy tính thời gian thực: 5. - Thị giác máy tính tại cạnh mạng: - ● Phần cứng mạnh mẽ: Sự ra đời của các GPU và chip xử lý chuyên dụng ● Giảm độ trễ: Việc xử lý hình ảnh trực tiếp trên các thiết bị - cho AI sẽ giúp tăng tốc đáng kể việc xử lý hình ảnh, mở đường cho các ứng đầu cuối sẽ giúp giảm thiểu độ trễ và cho phép các ứng.",Test pdf.pdf (trang 6) | Test pdf.pdf (trang 2) | Test pdf.pdf (trang 1) | Test pdf.pdf (trang 4) | Test pdf.pdf (trang 5),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2213.54
